frequency_hz,voltage_v,velocity_m_s,turns,inner_radius_m,pitch_m,channel_width_m,outlet_split_ratio,predicted_score
4527128.65760706,7.811480123327419,0.003261645044541956,2.674867360046385,0.00046447040419230607,0.0002269051891857528,0.0002043027981499234,0.6475640444207537,0.41090959067592286
4514298.996081214,4.29197466456052,0.003600855732914084,2.8203741893984784,0.0009970540195998715,0.00021299523104183698,0.00022340529764683001,0.5802733127973632,0.41024524944071167
1473587.6189937564,8.608900648490208,0.005935396391671791,2.7358581554957606,0.001413798822985777,0.0002523618013263015,0.00021976590731073503,0.6844278594152353,0.4102335578888517
2415681.3176601813,5.706765874473206,0.007552806436075559,2.353314301380517,0.0005557008493039245,0.0002905855256954015,0.00019571172460893709,0.5058900997437119,0.40962845643978224
3506090.237290104,3.8938279248241465,0.004182997630775431,2.972866527007721,0.0007010725996262224,0.0002478638297111475,0.00022118322767227235,0.6682937476534844,0.4095657478044824
4467884.911626904,10.65523663022099,0.007896888896718832,2.972722155645329,0.0005034752837417855,8.634696860466925e-05,0.00020344597896000278,0.7364192434223521,0.40948907364761744
4836969.282676057,11.87285189409404,0.00460047038534064,2.371964756792562,0.0012438826140745351,0.00019880848557825813,0.00021242066381296616,0.28847076609716904,0.40914670656604846
3931031.517422846,12.165938503719218,0.0026607490572783023,1.7100740911921475,0.0013174758031147468,0.00014668126235251516,0.0002092393804370113,0.6520608373261738,0.40884381462713737
4425466.565006785,13.416942030874866,0.0031274929248078856,2.8747956991271604,0.0004601249140810131,0.00016508976521098327,0.00020426193093810562,0.7462058176258731,0.40882677371555953
1563125.702727334,7.998172881080629,0.006468223519880702,2.2149135699680174,0.00048576395585954386,0.00018187176419011815,0.00019104415781793057,0.5269928259547807,0.40856474549502053
2920701.0352635705,9.27258191980665,0.006366479739119373,1.9258454517651733,0.0007601865246695092,0.0001244201581547067,0.0001545517900593858,0.7317320112034675,0.4084829149782715
4984671.135463505,21.486331569357414,0.0028971175725807383,2.0599260997122473,0.0010507010584119769,0.0001300361142538118,0.00020396283976117043,0.6785820903779702,0.40821228763302886
911032.4182544521,14.446589140284871,0.004604933483793257,2.398404025743096,0.0013214641512496264,0.00015206407774685804,0.0002225190991405479,0.6580905240845351,0.4081016873037072
2269033.269059792,7.620338744730016,0.003842758046584134,1.7089117941852647,0.0011707698230467283,0.00023547545287679988,0.00017353962198711075,0.600160791341448,0.40809011291813757
967152.5564108298,21.0725672428102,0.007102138905901672,1.9102904009965331,0.0013177791813215088,0.00022164234297621544,0.00023864595833900768,0.6785683041760722,0.4079169009596928
4211278.725577325,20.72257109263835,0.004316556077528142,1.7084086149397089,0.0009186971631654816,0.0002032952371422779,0.00019974057643906562,0.6048202966069376,0.40781357478102614
3350160.118723417,22.13810387858804,0.004818438753783651,2.4705488232475754,0.0012171284729916906,0.00018048758736699766,0.00021274915387501525,0.31028069373577116,0.4077556379338595
458858.0042970125,8.959551789121809,0.0074447782027288936,1.8988709126395493,0.0015077697388805548,0.0001368615187025955,0.00022740302119670194,0.5319202172966853,0.4070388387320075
3695544.2929484765,5.476912050077068,0.004207345755132747,3.7164065292392774,0.0008854154018541042,0.00020427148983401933,0.0002138994274891155,0.28038093161843075,0.4070008635866773
