case_id,split,seed,turns,voltage_v,velocity_um_s,particles_total,correct_fraction,live_recovery,dead_removal,live_purity,dead_outlet_purity,wall_loss,live_inner,live_outer,live_lost,dead_inner,dead_outer,dead_lost,mean_live_re_cm,mean_dead_re_cm,mean_live_radius_um,mean_dead_radius_um
turns_6_voltage_12_velocity_3000um_s,design,11,6.0,12.0,3000.0,300,0.37,0.20666666666666667,0.5333333333333333,0.3522727272727273,0.5797101449275363,0.24666666666666667,31,58,61,57,80,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_12_velocity_3000um_s,design,13,6.0,12.0,3000.0,300,0.37666666666666665,0.24,0.5133333333333333,0.3956043956043956,0.5539568345323741,0.23333333333333334,36,62,52,55,77,18,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_12_velocity_3000um_s,validation,101,6.0,12.0,3000.0,300,0.39666666666666667,0.23333333333333334,0.56,0.4117647058823529,0.5793103448275863,0.23333333333333334,35,61,54,50,84,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_12_velocity_3000um_s,validation,103,6.0,12.0,3000.0,300,0.36666666666666664,0.22,0.5133333333333333,0.3793103448275862,0.5877862595419847,0.2733333333333333,33,54,63,54,77,19,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_12_velocity_3000um_s,validation,107,6.0,12.0,3000.0,300,0.37666666666666665,0.23333333333333334,0.52,0.4117647058823529,0.5735294117647058,0.2633333333333333,35,58,57,50,78,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_13_velocity_800um_s,design,7,6.0,13.0,800.0,300,0.27666666666666667,0.06,0.49333333333333335,0.14516129032258066,0.9367088607594937,0.53,9,5,136,53,74,23,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_13_velocity_800um_s,design,11,6.0,13.0,800.0,300,0.2966666666666667,0.05333333333333334,0.54,0.125,0.9529411764705882,0.5033333333333333,8,4,138,56,81,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_13_velocity_800um_s,design,13,6.0,13.0,800.0,300,0.2966666666666667,0.06666666666666667,0.5266666666666666,0.15625,0.9875,0.52,10,1,139,54,79,17,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_13_velocity_800um_s,validation,101,6.0,13.0,800.0,300,0.2866666666666667,0.04666666666666667,0.5266666666666666,0.1111111111111111,0.9634146341463414,0.5166666666666667,7,3,140,56,79,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_13_velocity_800um_s,validation,103,6.0,13.0,800.0,300,0.2966666666666667,0.04,0.5533333333333333,0.10714285714285714,0.9764705882352941,0.53,6,2,142,50,83,17,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_13_velocity_800um_s,validation,107,6.0,13.0,800.0,300,0.25666666666666665,0.02666666666666667,0.4866666666666667,0.06779661016949153,0.948051948051948,0.5466666666666666,4,4,142,55,73,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_13_velocity_1000um_s,design,7,6.0,13.0,1000.0,300,0.3,0.10666666666666667,0.49333333333333335,0.22535211267605634,0.891566265060241,0.4866666666666667,16,9,125,55,74,21,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_13_velocity_1000um_s,design,11,6.0,13.0,1000.0,300,0.3233333333333333,0.09333333333333334,0.5533333333333333,0.20588235294117646,0.9120879120879121,0.47,14,8,128,54,83,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_13_velocity_1000um_s,design,13,6.0,13.0,1000.0,300,0.31333333333333335,0.08666666666666667,0.54,0.19696969696969696,0.9,0.48,13,9,128,53,81,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_13_velocity_1000um_s,validation,101,6.0,13.0,1000.0,300,0.3333333333333333,0.12666666666666668,0.54,0.2602739726027397,0.9310344827586207,0.4666666666666667,19,6,125,54,81,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_13_velocity_1000um_s,validation,103,6.0,13.0,1000.0,300,0.3233333333333333,0.1,0.5466666666666666,0.21739130434782608,0.9318181818181818,0.4766666666666667,15,6,129,54,82,14,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_13_velocity_1000um_s,validation,107,6.0,13.0,1000.0,300,0.31,0.14,0.48,0.2727272727272727,0.9,0.4766666666666667,21,8,121,56,72,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_13_velocity_1500um_s,design,7,6.0,13.0,1500.0,300,0.32666666666666666,0.16666666666666666,0.4866666666666667,0.3048780487804878,0.7227722772277227,0.39,25,28,97,57,73,20,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_13_velocity_1500um_s,design,11,6.0,13.0,1500.0,300,0.36,0.17333333333333334,0.5466666666666666,0.3170731707317073,0.7663551401869159,0.37,26,25,99,56,82,12,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_13_velocity_1500um_s,design,13,6.0,13.0,1500.0,300,0.35333333333333333,0.18,0.5266666666666666,0.3253012048192771,0.7745098039215687,0.38333333333333336,27,23,100,56,79,15,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_13_velocity_1500um_s,validation,101,6.0,13.0,1500.0,300,0.35333333333333333,0.17333333333333334,0.5333333333333333,0.32098765432098764,0.7476635514018691,0.37333333333333335,26,27,97,55,80,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_13_velocity_1500um_s,validation,103,6.0,13.0,1500.0,300,0.33,0.12,0.54,0.25,0.7641509433962265,0.4066666666666667,18,25,107,54,81,15,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_13_velocity_1500um_s,validation,107,6.0,13.0,1500.0,300,0.30666666666666664,0.12666666666666668,0.4866666666666667,0.25675675675675674,0.7087378640776699,0.41,19,30,101,55,73,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_13_velocity_2000um_s,design,7,6.0,13.0,2000.0,300,0.32666666666666666,0.19333333333333333,0.46,0.3258426966292135,0.6160714285714286,0.33,29,43,78,60,69,21,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_13_velocity_2000um_s,design,11,6.0,13.0,2000.0,300,0.36,0.18,0.54,0.3253012048192771,0.6694214876033058,0.32,27,40,83,56,81,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_13_velocity_2000um_s,design,13,6.0,13.0,2000.0,300,0.37333333333333335,0.22666666666666666,0.52,0.37777777777777777,0.6842105263157895,0.32,34,36,80,56,78,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_13_velocity_2000um_s,validation,101,6.0,13.0,2000.0,300,0.35,0.17333333333333334,0.5266666666666666,0.32098765432098764,0.6370967741935484,0.31666666666666665,26,45,79,55,79,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_13_velocity_2000um_s,validation,103,6.0,13.0,2000.0,300,0.35,0.17333333333333334,0.5266666666666666,0.325,0.6694915254237288,0.34,26,39,85,54,79,17,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_13_velocity_2000um_s,validation,107,6.0,13.0,2000.0,300,0.33,0.16666666666666666,0.49333333333333335,0.3125,0.6379310344827587,0.3466666666666667,25,42,83,55,74,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_13_velocity_3000um_s,design,7,6.0,13.0,3000.0,300,0.31666666666666665,0.19333333333333333,0.44,0.32222222222222224,0.515625,0.2733333333333333,29,62,59,61,66,23,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_13_velocity_3000um_s,design,11,6.0,13.0,3000.0,300,0.37,0.2,0.54,0.3488372093023256,0.6,0.2633333333333333,30,54,66,56,81,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_13_velocity_3000um_s,design,13,6.0,13.0,3000.0,300,0.35,0.18666666666666668,0.5133333333333333,0.3373493975903614,0.5539568345323741,0.26,28,62,60,55,77,18,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_13_velocity_3000um_s,validation,101,6.0,13.0,3000.0,300,0.38666666666666666,0.21333333333333335,0.56,0.3902439024390244,0.6086956521739131,0.26666666666666666,32,54,64,50,84,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_13_velocity_3000um_s,validation,103,6.0,13.0,3000.0,300,0.37333333333333335,0.22666666666666666,0.52,0.39080459770114945,0.6141732283464567,0.2866666666666667,34,49,67,53,78,19,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_13_velocity_3000um_s,validation,107,6.0,13.0,3000.0,300,0.38,0.24,0.52,0.4186046511627907,0.6,0.28,36,52,62,50,78,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_14_velocity_800um_s,design,7,6.0,14.0,800.0,300,0.26666666666666666,0.03333333333333333,0.5,0.08771929824561403,0.974025974025974,0.5533333333333333,5,2,143,52,75,23,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_14_velocity_800um_s,design,11,6.0,14.0,800.0,300,0.2833333333333333,0.02666666666666667,0.54,0.07017543859649122,0.9878048780487805,0.5366666666666666,4,1,145,53,81,16,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_14_velocity_800um_s,design,13,6.0,14.0,800.0,300,0.27666666666666667,0.013333333333333334,0.54,0.03636363636363636,0.9878048780487805,0.5433333333333333,2,1,147,53,81,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_14_velocity_800um_s,validation,101,6.0,14.0,800.0,300,0.28,0.02666666666666667,0.5333333333333333,0.06896551724137931,1.0,0.54,4,0,146,54,80,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_14_velocity_800um_s,validation,103,6.0,14.0,800.0,300,0.29,0.013333333333333334,0.5666666666666667,0.0392156862745098,0.9883720930232558,0.5433333333333333,2,1,147,49,85,16,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_14_velocity_800um_s,validation,107,6.0,14.0,800.0,300,0.24,0.006666666666666667,0.47333333333333333,0.017857142857142856,0.9466666666666667,0.5633333333333334,1,4,145,55,71,24,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_14_velocity_1000um_s,design,7,6.0,14.0,1000.0,300,0.2866666666666667,0.08,0.49333333333333335,0.18181818181818182,0.925,0.5133333333333333,12,6,132,54,74,22,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_14_velocity_1000um_s,design,11,6.0,14.0,1000.0,300,0.31,0.06666666666666667,0.5533333333333333,0.15873015873015872,0.9431818181818182,0.49666666666666665,10,5,135,53,83,14,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_14_velocity_1000um_s,design,13,6.0,14.0,1000.0,300,0.32,0.1,0.54,0.22388059701492538,0.9759036144578314,0.5,15,2,133,52,81,17,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_14_velocity_1000um_s,validation,101,6.0,14.0,1000.0,300,0.31,0.08,0.54,0.18181818181818182,0.9529411764705882,0.49666666666666665,12,4,134,54,81,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_14_velocity_1000um_s,validation,103,6.0,14.0,1000.0,300,0.32,0.08,0.56,0.19047619047619047,0.9767441860465116,0.5033333333333333,12,2,136,51,84,15,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_14_velocity_1000um_s,validation,107,6.0,14.0,1000.0,300,0.27,0.05333333333333334,0.4866666666666667,0.12698412698412698,0.9358974358974359,0.53,8,5,137,55,73,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_14_velocity_1500um_s,design,7,6.0,14.0,1500.0,300,0.31,0.14,0.48,0.2727272727272727,0.782608695652174,0.43666666666666665,21,20,109,56,72,22,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_14_velocity_1500um_s,design,11,6.0,14.0,1500.0,300,0.3433333333333333,0.14,0.5466666666666666,0.27631578947368424,0.7961165048543689,0.4033333333333333,21,21,108,55,82,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_14_velocity_1500um_s,design,13,6.0,14.0,1500.0,300,0.3233333333333333,0.12,0.5266666666666666,0.2535211267605634,0.79,0.43,18,21,111,53,79,18,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_14_velocity_1500um_s,validation,101,6.0,14.0,1500.0,300,0.3433333333333333,0.15333333333333332,0.5333333333333333,0.2948717948717949,0.7843137254901961,0.4,23,22,105,55,80,15,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_14_velocity_1500um_s,validation,103,6.0,14.0,1500.0,300,0.33666666666666667,0.12666666666666668,0.5466666666666666,0.2714285714285714,0.7961165048543689,0.42333333333333334,19,21,110,51,82,17,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_14_velocity_1500um_s,validation,107,6.0,14.0,1500.0,300,0.3,0.12,0.48,0.24324324324324326,0.75,0.43333333333333335,18,24,108,56,72,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_14_velocity_2000um_s,design,7,6.0,14.0,2000.0,300,0.34,0.20666666666666667,0.47333333333333333,0.34831460674157305,0.6826923076923077,0.3566666666666667,31,33,86,58,71,21,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_14_velocity_2000um_s,design,11,6.0,14.0,2000.0,300,0.35,0.16,0.54,0.3,0.6982758620689655,0.3466666666666667,24,35,91,56,81,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_14_velocity_2000um_s,design,13,6.0,14.0,2000.0,300,0.37333333333333335,0.22666666666666666,0.52,0.37777777777777777,0.7155963302752294,0.33666666666666667,34,31,85,56,78,16,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_14_velocity_2000um_s,validation,101,6.0,14.0,2000.0,300,0.33666666666666667,0.15333333333333332,0.52,0.2911392405063291,0.6782608695652174,0.35333333333333333,23,37,90,56,78,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_14_velocity_2000um_s,validation,103,6.0,14.0,2000.0,300,0.31333333333333335,0.09333333333333334,0.5333333333333333,0.20588235294117646,0.6956521739130435,0.39,14,35,101,54,80,16,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_14_velocity_2000um_s,validation,107,6.0,14.0,2000.0,300,0.3233333333333333,0.15333333333333332,0.49333333333333335,0.2948717948717949,0.6788990825688074,0.37666666666666665,23,35,92,55,74,21,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
turns_6_voltage_14_velocity_3000um_s,design,7,6.0,14.0,3000.0,300,0.33666666666666667,0.23333333333333334,0.44,0.3684210526315789,0.55,0.2833333333333333,35,54,61,60,66,24,0.9751108403323504,0.008966798864010502,11.27937857788275,11.195764379522627
turns_6_voltage_14_velocity_3000um_s,design,11,6.0,14.0,3000.0,300,0.37333333333333335,0.20666666666666667,0.54,0.3563218390804598,0.6183206106870229,0.2733333333333333,31,50,69,56,81,13,0.9760314994035219,0.00865171377947936,11.47609769812327,10.947740190729146
turns_6_voltage_14_velocity_3000um_s,design,13,6.0,14.0,3000.0,300,0.33666666666666667,0.16,0.5133333333333333,0.3037974683544304,0.5746268656716418,0.29,24,57,69,55,77,18,0.9758140198256784,0.011001799618470826,11.550899765397338,10.951785548346043
turns_6_voltage_14_velocity_3000um_s,validation,101,6.0,14.0,3000.0,300,0.4,0.24,0.56,0.4186046511627907,0.6363636363636364,0.2733333333333333,36,48,66,50,84,16,0.9756856959834554,0.007400495655079073,11.361045174675134,10.987034574438024
turns_6_voltage_14_velocity_3000um_s,validation,103,6.0,14.0,3000.0,300,0.38333333333333336,0.24666666666666667,0.52,0.4111111111111111,0.6446280991735537,0.2966666666666667,37,43,70,53,78,19,0.9761709887964022,0.011303225736804909,11.667507875913408,11.072076893249614
turns_6_voltage_14_velocity_3000um_s,validation,107,6.0,14.0,3000.0,300,0.37,0.22,0.52,0.39759036144578314,0.624,0.30666666666666664,33,47,70,50,78,22,0.9755403523015771,0.009102586225129865,11.468732386463369,11.060191361432379
