class,particle_id,frequency_hz,radius_um,re_cm,initial_lateral_um,final_lateral_um,outlet,wall_state
live,80,933564.962861874,12.080355913811838,0.9752918053494329,-36.80937002645726,-10.063979172133614,outer,
live,81,933564.962861874,11.044275936812669,0.9728515964624735,-36.28264602936702,-13.810153711147523,outer,
live,82,933564.962861874,12.400783604326719,0.9699471246112538,-48.821419065986575,-13.836898260667265,outer,
live,83,933564.962861874,10.364893083970575,0.970983263434204,-51.57554576662164,-21.258244945307915,outer,
live,84,933564.962861874,12.20961052612711,0.9827677060087978,-41.17347223343375,-10.94741978023742,outer,
live,85,933564.962861874,11.831736315351261,0.9820350796192578,-49.9195083536216,-17.093043347143695,outer,
live,86,933564.962861874,12.233057583065822,0.9716836267368837,-43.497363391701796,-12.2890543240817,outer,
live,87,933564.962861874,10.988198437330809,0.97601129687054,-53.44196778697949,-20.21937327351736,outer,
live,88,933564.962861874,11.236364204393128,0.9726064408157343,-51.663090910408954,-17.87808539111835,outer,
live,89,933564.962861874,10.838739881385779,0.9623165314601657,-48.668371918178266,-18.828320359550347,outer,
live,90,933564.962861874,11.1918779186031,0.9779221563131109,-53.01173153280726,-19.856546519532813,outer,
live,91,933564.962861874,11.085594930535361,0.9771750401285952,-51.92652350378436,-18.52415387834138,outer,
live,92,933564.962861874,12.436442763816242,0.9757497330984316,-46.94240153407848,-12.535921045461146,outer,
live,93,933564.962861874,10.149446541209723,0.9802920686602818,-41.76990975169649,-17.56095596414398,outer,
live,94,933564.962861874,12.271298491120714,0.9680553894985899,-47.95062333513145,-13.634287206914728,outer,
live,95,933564.962861874,12.189977262287611,0.9743870337543723,-53.37153259312644,-15.044633070532377,outer,
live,96,933564.962861874,11.499975303223128,0.9782093787753082,-53.9312317612355,-19.415895297112925,outer,
live,97,933564.962861874,11.570785200845084,0.9766070360624521,-42.664809609262065,-13.34434819396345,outer,
live,98,933564.962861874,12.478209101205607,0.9687971750724929,-43.55310648399189,-11.629769259042892,outer,
live,99,933564.962861874,9.977916042980977,0.9754308604767375,-55.74443960100025,-23.81942449440378,outer,
live,100,933564.962861874,11.511326081386741,0.9815255581314851,-40.822378256143914,-13.921664000417898,outer,
live,101,933564.962861874,11.937212331294011,0.965587722237032,-40.262576646719175,-12.805108708225298,outer,
live,102,933564.962861874,11.75023521298434,0.973522235106771,-36.917148376288075,-11.00840853636394,outer,
live,103,933564.962861874,12.154665982386025,0.9713218231451823,-52.407959351579855,-16.613954015470235,outer,
live,104,933564.962861874,11.469293260065646,0.980771403509872,-30.577739059480987,-7.972288689714877,outer,
live,105,933564.962861874,14.546810117987791,0.9752413592912882,-36.25199404527709,-3.4876660688487053,outer,
live,106,933564.962861874,8.55665806646871,0.9699973538002075,-31.927260414463873,-16.33084735369142,outer,
